# Time (ns)	Electric Potential (V)
152.563	0.000561332
152.565	0.000560925
152.566	0.000560516
152.568	0.000560106
152.569	0.000559694
152.571	0.000559281
152.572	0.000558865
152.574	0.00055845
152.575	0.000558036
152.576	0.000557622
152.578	0.000557205
152.579	0.000556785
152.581	0.000556362
152.582	0.00055594
152.584	0.000555519
152.585	0.000555099
152.587	0.000554677
152.588	0.000554251
152.59	0.000553824
152.591	0.000553397
152.593	0.000552971
152.594	0.000552544
152.596	0.000552114
152.597	0.000551683
152.598	0.000551251
152.6	0.000550818
152.601	0.000550385
152.603	0.000549951
152.604	0.000549516
152.606	0.000549081
152.607	0.000548644
152.609	0.000548206
152.61	0.000547765
152.612	0.000547323
152.613	0.000546882
152.615	0.000546442
152.616	0.000546
152.618	0.000545555
152.619	0.000545109
152.62	0.000544663
152.622	0.000544217
152.623	0.000543769
152.625	0.00054332
152.626	0.000542868
152.628	0.000542418
152.629	0.000541967
152.631	0.000541516
152.632	0.000541062
152.634	0.000540607
152.635	0.00054015
152.637	0.000539694
152.638	0.000539237
152.64	0.000538778
152.641	0.000538319
152.642	0.000537859
152.644	0.000537398
152.645	0.000536935
152.647	0.000536471
152.648	0.000536008
152.65	0.000535544
152.651	0.000535078
152.653	0.000534609
152.654	0.000534139
152.656	0.00053367
152.657	0.0005332
152.659	0.000532731
152.66	0.00053226
152.662	0.000531787
152.663	0.000531312
152.664	0.000530837
152.666	0.000530362
152.667	0.000529887
152.669	0.000529411
152.67	0.000528932
152.672	0.000528452
152.673	0.00052797
152.675	0.000527487
152.676	0.000527004
152.678	0.000526523
152.679	0.000526041
152.681	0.000525557
152.682	0.000525071
152.684	0.000524583
152.685	0.000524094
152.686	0.000523605
152.688	0.000523116
152.689	0.000522626
152.691	0.000522135
152.692	0.000521643
152.694	0.00052115
152.695	0.000520655
152.697	0.000520159
152.698	0.000519662
152.7	0.000519165
152.701	0.000518667
152.703	0.000518168
152.704	0.000517669
152.706	0.000517168
152.707	0.000516667
152.709	0.000516165
152.71	0.000515662
152.711	0.000515158
152.713	0.000514652
152.714	0.000514145
152.716	0.000513638
152.717	0.000513131
152.719	0.000512622
152.72	0.000512111
152.722	0.000511599
152.723	0.000511086
152.725	0.000510574
152.726	0.000510062
152.728	0.000509549
152.729	0.000509032
152.731	0.000508515
152.732	0.000507998
152.733	0.000507481
152.735	0.000506963
152.736	0.000506443
152.738	0.00050592
152.739	0.000505399
152.741	0.000504878
152.742	0.000504356
152.744	0.000503832
152.745	0.000503305
152.747	0.000502777
152.748	0.00050225
152.75	0.000501724
152.751	0.000501196
152.753	0.000500665
152.754	0.000500134
152.755	0.000499602
152.757	0.00049907
152.758	0.000498537
152.76	0.000498003
152.761	0.000497467
152.763	0.000496931
152.764	0.000496394
152.766	0.000495857
152.767	0.000495318
152.769	0.000494779
152.77	0.00049424
152.772	0.0004937
152.773	0.000493158
152.775	0.000492614
152.776	0.000492069
152.777	0.000491524
152.779	0.000490978
152.78	0.000490433
152.782	0.000489885
152.783	0.000489336
152.785	0.000488786
152.786	0.000488236
152.788	0.000487686
152.789	0.000487135
152.791	0.000486583
152.792	0.000486029
152.794	0.000485473
152.795	0.000484917
152.797	0.000484363
152.798	0.000483808
152.799	0.00048325
152.801	0.000482691
152.802	0.000482131
152.804	0.000481571
152.805	0.00048101
152.807	0.000480448
152.808	0.000479885
152.81	0.000479321
152.811	0.000478757
152.813	0.000478191
152.814	0.000477623
152.816	0.000477056
152.817	0.000476488
152.819	0.000475919
152.82	0.000475351
152.821	0.00047478
152.823	0.000474209
152.824	0.000473636
152.826	0.000473063
152.827	0.000472489
152.829	0.000471914
152.83	0.000471338
152.832	0.000470761
152.833	0.000470186
152.835	0.00046961
152.836	0.00046903
152.838	0.000468448
152.839	0.000467865
152.841	0.000467284
152.842	0.000466704
152.843	0.000466123
152.845	0.000465538
152.846	0.00046495
152.848	0.000464363
152.849	0.000463779
152.851	0.000463194
152.852	0.000462606
152.854	0.000462014
152.855	0.000461423
152.857	0.000460833
152.858	0.000460244
152.86	0.000459653
152.861	0.000459059
152.863	0.000458464
152.864	0.000457869
152.866	0.000457275
152.867	0.000456679
152.868	0.000456081
152.87	0.000455481
152.871	0.000454882
152.873	0.000454284
152.874	0.000453685
152.876	0.000453084
152.877	0.000452481
152.879	0.000451878
152.88	0.000451275
152.882	0.000450672
152.883	0.000450067
152.885	0.00044946
152.886	0.000448851
152.888	0.000448242
152.889	0.000447634
152.89	0.000447026
152.892	0.000446417
152.893	0.000445806
152.895	0.000445194
152.896	0.000444582
152.898	0.000443969
152.899	0.000443355
152.901	0.000442741
152.902	0.000442125
152.904	0.000441507
152.905	0.00044089
152.907	0.000440273
152.908	0.000439655
152.91	0.000439036
152.911	0.000438415
152.912	0.000437793
152.914	0.000437171
152.915	0.000436549
152.917	0.000435926
152.918	0.000435302
152.92	0.000434676
152.921	0.00043405
152.923	0.000433424
152.924	0.000432798
152.926	0.000432169
152.927	0.000431539
152.929	0.000430909
152.93	0.00043028
152.932	0.000429651
152.933	0.00042902
152.934	0.000428387
152.936	0.000427751
152.937	0.000427116
152.939	0.00042648
152.94	0.000425846
152.942	0.000425211
152.943	0.000424573
152.945	0.000423934
152.946	0.000423295
152.948	0.000422657
152.949	0.000422017
152.951	0.000421376
152.952	0.000420733
152.954	0.000420089
152.955	0.000419446
152.956	0.000418804
152.958	0.00041816
152.959	0.000417515
152.961	0.000416868
152.962	0.000416221
152.964	0.000415573
152.965	0.000414924
152.967	0.000414274
152.968	0.000413624
152.97	0.000412975
152.971	0.000412325
152.973	0.000411673
152.974	0.00041102
152.976	0.000410364
152.977	0.000409709
152.978	0.000409052
152.98	0.000408397
152.981	0.000407742
152.983	0.000407086
152.984	0.000406428
152.986	0.000405769
152.987	0.000405108
152.989	0.000404446
152.99	0.000403786
152.992	0.000403126
152.993	0.000402466
152.995	0.000401803
152.996	0.000401138
152.998	0.000400472
152.999	0.000399807
153	0.000399142
153.002	0.000398476
153.003	0.000397809
153.005	0.00039714
153.006	0.00039647
153.008	0.000395801
153.009	0.000395131
153.011	0.00039446
153.012	0.000393788
153.014	0.000393115
153.015	0.000392443
153.017	0.00039177
153.018	0.000391095
153.02	0.000390419
153.021	0.000389744
153.023	0.000389069
153.024	0.000388392
153.025	0.000387714
153.027	0.000387033
153.028	0.000386352
153.03	0.000385673
153.031	0.000384995
153.033	0.000384316
153.034	0.000383634
153.036	0.00038295
153.037	0.000382265
153.039	0.000381581
153.04	0.000380896
153.042	0.000380211
153.043	0.000379525
153.045	0.000378838
153.046	0.000378151
153.047	0.000377462
153.049	0.000376773
153.05	0.000376084
153.052	0.000375394
153.053	0.000374704
153.055	0.000374013
153.056	0.00037332
153.058	0.000372626
153.059	0.000371933
153.061	0.00037124
153.062	0.000370546
153.064	0.00036985
153.065	0.000369152
153.067	0.000368454
153.068	0.000367757
153.069	0.000367061
153.071	0.000366363
153.072	0.000365664
153.074	0.000364963
153.075	0.000364262
153.077	0.000363561
153.078	0.00036286
153.08	0.000362157
153.081	0.000361452
153.083	0.000360746
153.084	0.000360042
153.086	0.000359339
153.087	0.000358635
153.089	0.000357928
153.09	0.00035722
153.091	0.000356511
153.093	0.000355803
153.094	0.000355094
153.096	0.000354385
153.097	0.000353675
153.099	0.000352963
153.1	0.00035225
153.102	0.000351538
153.103	0.000350827
153.105	0.000350115
153.106	0.000349401
153.108	0.000348685
153.109	0.000347969
153.111	0.000347253
153.112	0.000346536
153.113	0.000345818
153.115	0.000345099
153.116	0.000344381
153.118	0.000343664
153.119	0.000342946
153.121	0.000342226
153.122	0.000341504
153.124	0.000340782
153.125	0.000340061
153.127	0.000339338
153.128	0.000338614
153.13	0.000337888
153.131	0.000337164
153.133	0.00033644
153.134	0.000335717
153.135	0.000334992
153.137	0.000334264
153.138	0.000333533
153.14	0.000332802
153.141	0.000332074
153.143	0.000331347
153.144	0.000330619
153.146	0.00032989
153.147	0.000329158
153.149	0.000328425
153.15	0.000327692
153.152	0.000326958
153.153	0.000326225
153.155	0.000325493
153.156	0.00032476
153.158	0.000324025
153.159	0.000323289
153.16	0.000322552
153.162	0.000321814
153.163	0.000321077
153.165	0.00032034
153.166	0.000319601
153.168	0.00031886
153.169	0.00031812
153.171	0.000317381
153.172	0.000316641
153.174	0.0003159
153.175	0.000315157
153.177	0.000314414
153.178	0.000313671
153.18	0.000312928
153.181	0.000312184
153.182	0.000311439
153.184	0.000310694
153.185	0.000309948
153.187	0.000309201
153.188	0.000308454
153.19	0.000307706
153.191	0.000306959
153.193	0.000306211
153.194	0.000305463
153.196	0.000304714
153.197	0.000303962
153.199	0.000303209
153.2	0.000302457
153.202	0.000301707
153.203	0.000300956
153.204	0.000300204
153.206	0.000299449
153.207	0.000298693
153.209	0.000297939
153.21	0.000297186
153.212	0.000296432
153.213	0.000295676
153.215	0.000294917
153.216	0.000294158
153.218	0.0002934
153.219	0.000292642
153.221	0.000291885
153.222	0.000291127
153.224	0.000290367
153.225	0.000289605
153.226	0.000288844
153.228	0.000288083
153.229	0.000287322
153.231	0.000286561
153.232	0.000285798
153.234	0.000285034
153.235	0.000284269
153.237	0.000283505
153.238	0.00028274
153.24	0.000281976
153.241	0.000281211
153.243	0.000280444
153.244	0.000279676
153.246	0.000278908
153.247	0.000278139
153.248	0.000277372
153.25	0.000276604
153.251	0.000275836
153.253	0.000275066
153.254	0.000274295
153.256	0.000273523
153.257	0.000272752
153.259	0.000271981
153.26	0.000271209
153.262	0.000270436
153.263	0.000269663
153.265	0.000268889
153.266	0.000268114
153.268	0.000267339
153.269	0.000266564
153.27	0.000265789
153.272	0.000265013
153.273	0.000264237
153.275	0.000263461
153.276	0.000262683
153.278	0.000261904
153.279	0.000261125
153.281	0.000260346
153.282	0.000259568
153.284	0.000258789
153.285	0.00025801
153.287	0.000257229
153.288	0.000256447
153.29	0.000255664
153.291	0.000254882
153.292	0.0002541
153.294	0.000253317
153.295	0.000252534
153.297	0.00025175
153.298	0.000250965
153.3	0.000250179
153.301	0.000249394
153.303	0.00024861
153.304	0.000247825
153.306	0.000247038
153.307	0.000246249
153.309	0.000245462
153.31	0.000244675
153.312	0.000243889
153.313	0.000243101
153.315	0.000242311
153.316	0.000241519
153.317	0.000240728
153.319	0.000239938
153.32	0.000239147
153.322	0.000238357
153.323	0.000237566
153.325	0.000236776
153.326	0.000235985
153.328	0.000235191
153.329	0.000234395
153.331	0.0002336
153.332	0.000232806
153.334	0.000232012
153.335	0.000231217
153.337	0.000230423
153.338	0.000229628
153.339	0.000228832
153.341	0.000228035
153.342	0.000227237
153.344	0.000226439
153.345	0.000225642
153.347	0.000224844
153.348	0.000224046
153.35	0.000223247
153.351	0.000222447
153.353	0.000221647
153.354	0.000220846
153.356	0.000220045
153.357	0.000219245
153.359	0.000218445
153.36	0.000217645
153.361	0.000216843
153.363	0.000216039
153.364	0.000215234
153.366	0.000214431
153.367	0.000213628
153.369	0.000212824
153.37	0.00021202
153.372	0.000211215
153.373	0.000210409
153.375	0.000209604
153.376	0.0002088
153.378	0.000207995
153.379	0.000207188
153.381	0.00020638
153.382	0.000205572
153.383	0.000204765
153.385	0.000203958
153.386	0.000203149
153.388	0.00020234
153.389	0.000201532
153.391	0.000200723
153.392	0.000199912
153.394	0.0001991
153.395	0.000198288
153.397	0.000197477
153.398	0.000196668
153.4	0.000195858
153.401	0.000195047
153.403	0.000194235
153.404	0.000193423
153.405	0.00019261
153.407	0.000191796
153.408	0.000190981
153.41	0.000190167
153.411	0.000189353
153.413	0.00018854
153.414	0.000187726
153.416	0.00018691
153.417	0.000186093
153.419	0.000185276
153.42	0.000184461
153.422	0.000183645
153.423	0.000182828
153.425	0.000182009
153.426	0.000181192
153.427	0.000180376
153.429	0.00017956
153.43	0.000178742
153.432	0.000177922
153.433	0.000177101
153.435	0.000176282
153.436	0.000175463
153.438	0.000174644
153.439	0.000173823
153.441	0.000173002
153.442	0.000172181
153.444	0.00017136
153.445	0.00017054
153.447	0.000169718
153.448	0.000168895
153.449	0.000168073
153.451	0.00016725
153.452	0.000166428
153.454	0.000165604
153.455	0.00016478
153.457	0.000163957
153.458	0.000163134
153.46	0.00016231
153.461	0.000161484
153.463	0.000160659
153.464	0.000159834
153.466	0.000159009
153.467	0.000158184
153.469	0.000157359
153.47	0.000156532
153.472	0.000155704
153.473	0.000154876
153.474	0.000154049
153.476	0.000153223
153.477	0.000152397
153.479	0.000151569
153.48	0.00015074
153.482	0.000149911
153.483	0.000149082
153.485	0.000148254
153.486	0.000147427
153.488	0.000146598
153.489	0.000145768
153.491	0.000144937
153.492	0.000144106
153.494	0.000143276
153.495	0.000142445
153.496	0.000141614
153.498	0.000140784
153.499	0.000139953
153.501	0.000139121
153.502	0.000138289
153.504	0.000137456
153.505	0.000136624
153.507	0.000135791
153.508	0.000134959
153.51	0.000134127
153.511	0.000133294
153.513	0.00013246
153.514	0.000131626
153.516	0.000130791
153.517	0.000129957
153.518	0.000129123
153.52	0.000128289
153.521	0.000127455
153.523	0.00012662
153.524	0.000125785
153.526	0.000124949
153.527	0.000124113
153.529	0.000123277
153.53	0.000122441
153.532	0.000121605
153.533	0.000120768
153.535	0.000119932
153.536	0.000119095
153.538	0.000118259
153.539	0.000117421
153.54	0.000116584
153.542	0.000115747
153.543	0.00011491
153.545	0.000114072
153.546	0.000113232
153.548	0.000112392
153.549	0.000111554
153.551	0.000110717
153.552	0.00010988
153.554	0.00010904
153.555	0.000108198
153.557	0.000107358
153.558	0.000106519
153.56	0.00010568
153.561	0.000104841
153.562	0.000104
153.564	0.000103159
153.565	0.00010232
153.567	0.00010148
153.568	0.000100639
153.57	9.97964e-05
153.571	9.89542e-05
153.573	9.81134e-05
153.574	9.72729e-05
153.576	9.64314e-05
153.577	9.55889e-05
153.579	9.47461e-05
153.58	9.39036e-05
153.582	9.30617e-05
153.583	9.22199e-05
153.584	9.13779e-05
153.586	9.05355e-05
153.587	8.96928e-05
153.589	8.88503e-05
153.59	8.80074e-05
153.592	8.71635e-05
153.593	8.6319e-05
153.595	8.54747e-05
153.596	8.4631e-05
153.598	8.37872e-05
153.599	8.29433e-05
153.601	8.20994e-05
153.602	8.12554e-05
153.604	8.0411e-05
153.605	7.95659e-05
153.606	7.87208e-05
153.608	7.78761e-05
153.609	7.70319e-05
153.611	7.61877e-05
153.612	7.53428e-05
153.614	7.44968e-05
153.615	7.36504e-05
153.617	7.28049e-05
153.618	7.19607e-05
153.62	7.11166e-05
153.621	7.02712e-05
153.623	6.94244e-05
153.624	6.85772e-05
153.626	6.77305e-05
153.627	6.68843e-05
153.629	6.60384e-05
153.63	6.51921e-05
153.631	6.43451e-05
153.633	6.34979e-05
153.634	6.26512e-05
153.636	6.18051e-05
153.637	6.09588e-05
153.639	6.01117e-05
153.64	5.9264e-05
153.642	5.84162e-05
153.643	5.75687e-05
153.645	5.67218e-05
153.646	5.58751e-05
153.648	5.50279e-05
153.649	5.41798e-05
153.651	5.33315e-05
153.652	5.24841e-05
153.653	5.16375e-05
153.655	5.07905e-05
153.656	4.9942e-05
153.658	4.90925e-05
153.659	4.82432e-05
153.661	4.73953e-05
153.662	4.65487e-05
153.664	4.57018e-05
153.665	4.4853e-05
153.667	4.40024e-05
153.668	4.31524e-05
153.67	4.23046e-05
153.671	4.14578e-05
153.673	4.06096e-05
153.674	3.97595e-05
153.675	3.89093e-05
153.677	3.80609e-05
153.678	3.72137e-05
153.68	3.63661e-05
153.681	3.55172e-05
153.683	3.46678e-05
153.684	3.38187e-05
153.686	3.29698e-05
153.687	3.21204e-05
153.689	3.127e-05
153.69	3.04197e-05
153.692	2.95709e-05
153.693	2.87231e-05
153.695	2.78743e-05
153.696	2.70238e-05
153.697	2.6173e-05
153.699	2.53242e-05
153.7	2.4477e-05
153.702	2.36293e-05
153.703	2.27794e-05
153.705	2.19282e-05
153.706	2.10775e-05
153.708	2.02281e-05
153.709	1.93794e-05
153.711	1.85301e-05
153.712	1.76799e-05
153.714	1.68298e-05
153.715	1.5981e-05
153.717	1.5133e-05
153.718	1.4284e-05
153.719	1.34332e-05
153.721	1.25818e-05
153.722	1.17319e-05
153.724	1.08837e-05
153.725	1.00358e-05
153.727	9.18681e-06
153.728	8.33635e-06
153.73	7.48574e-06
153.731	6.63621e-06
153.733	5.7875e-06
153.734	4.93836e-06
153.736	4.08843e-06
153.737	3.23873e-06
153.739	2.38985e-06
153.74	1.54095e-06
153.741	6.91183e-07
153.743	-1.58857e-07
153.744	-1.00813e-06
153.746	-1.8568e-06
153.747	-2.70581e-06
153.749	-3.5554e-06
153.75	-4.40508e-06
153.752	-5.25454e-06
153.753	-6.10393e-06
153.755	-6.95331e-06
153.756	-7.80261e-06
153.758	-8.65169e-06
153.759	-9.50035e-06
153.761	-1.03487e-05
153.762	-1.11972e-05
153.763	-1.20462e-05
153.765	-1.28952e-05
153.766	-1.37433e-05
153.768	-1.45909e-05
153.769	-1.54393e-05
153.771	-1.62889e-05
153.772	-1.71393e-05
153.774	-1.79892e-05
153.775	-1.88376e-05
153.777	-1.96844e-05
153.778	-2.05307e-05
153.78	-2.13783e-05
153.781	-2.22279e-05
153.783	-2.3078e-05
153.784	-2.39266e-05
153.785	-2.47738e-05
153.787	-2.56209e-05
153.788	-2.64685e-05
153.79	-2.73159e-05
153.791	-2.81628e-05
153.793	-2.901e-05
153.794	-2.98587e-05
153.796	-3.07084e-05
153.797	-3.15571e-05
153.799	-3.2403e-05
153.8	-3.32469e-05
153.802	-3.4092e-05
153.803	-3.49404e-05
153.805	-3.57907e-05
153.806	-3.66393e-05
153.808	-3.74848e-05
153.809	-3.83293e-05
153.81	-3.91753e-05
153.812	-4.0023e-05
153.813	-4.08707e-05
153.815	-4.17168e-05
153.816	-4.25613e-05
153.818	-4.34058e-05
153.819	-4.42518e-05
153.821	-4.50994e-05
153.822	-4.59467e-05
153.824	-4.67921e-05
153.825	-4.76359e-05
153.827	-4.84801e-05
153.828	-4.9326e-05
153.83	-5.01729e-05
153.831	-5.10193e-05
153.832	-5.18639e-05
153.834	-5.2707e-05
153.835	-5.35496e-05
153.837	-5.43936e-05
153.838	-5.52395e-05
153.84	-5.60857e-05
153.841	-5.69305e-05
153.843	-5.77736e-05
153.844	-5.86162e-05
153.846	-5.94595e-05
153.847	-6.03035e-05
153.849	-6.11481e-05
153.85	-6.19924e-05
153.852	-6.28357e-05
153.853	-6.36778e-05
153.854	-6.45198e-05
153.856	-6.53625e-05
153.857	-6.62054e-05
153.859	-6.70476e-05
153.86	-6.78894e-05
153.862	-6.87317e-05
153.863	-6.95747e-05
153.865	-7.04175e-05
153.866	-7.12592e-05
153.868	-7.20999e-05
153.869	-7.29404e-05
153.871	-7.37815e-05
153.872	-7.46231e-05
153.874	-7.54643e-05
153.875	-7.63044e-05
153.876	-7.71441e-05
153.878	-7.79844e-05
153.879	-7.88249e-05
153.881	-7.96651e-05
153.882	-8.05051e-05
153.884	-8.13454e-05
153.885	-8.21854e-05
153.887	-8.30239e-05
153.888	-8.38617e-05
153.89	-8.47006e-05
153.891	-8.5541e-05
153.893	-8.63812e-05
153.894	-8.72195e-05
153.896	-8.80561e-05
153.897	-8.88926e-05
153.898	-8.97306e-05
153.9	-9.05701e-05
153.901	-9.14093e-05
153.903	-9.2246e-05
153.904	-9.30804e-05
153.906	-9.39153e-05
153.907	-9.47525e-05
153.909	-9.55905e-05
153.91	-9.64269e-05
153.912	-9.72615e-05
153.913	-9.80965e-05
153.915	-9.89332e-05
153.916	-9.97705e-05
153.918	-0.000100607
153.919	-0.000101441
153.92	-0.000102274
153.922	-0.000103108
153.923	-0.000103943
153.925	-0.000104778
153.926	-0.000105611
153.928	-0.000106444
153.929	-0.000107277
153.931	-0.000108111
153.932	-0.000108945
153.934	-0.000109778
153.935	-0.00011061
153.937	-0.000111441
153.938	-0.000112272
153.94	-0.000113104
153.941	-0.000113936
153.942	-0.000114767
153.944	-0.000115598
153.945	-0.000116429
153.947	-0.000117259
153.948	-0.00011809
153.95	-0.00011892
153.951	-0.00011975
153.953	-0.00012058
153.954	-0.00012141
153.956	-0.000122239
153.957	-0.000123067
153.959	-0.000123894
153.96	-0.000124723
153.962	-0.000125551
153.963	-0.000126379
153.965	-0.000127207
153.966	-0.000128034
153.967	-0.00012886
153.969	-0.000129686
153.97	-0.000130512
153.972	-0.000131339
153.973	-0.000132166
153.975	-0.000132992
153.976	-0.000133816
153.978	-0.00013464
153.979	-0.000135464
153.981	-0.00013629
153.982	-0.000137116
153.984	-0.000137941
153.985	-0.000138764
153.987	-0.000139585
153.988	-0.000140407
153.989	-0.000141229
153.991	-0.000142051
153.992	-0.000142873
153.994	-0.000143696
153.995	-0.000144519
153.997	-0.000145341
153.998	-0.000146162
154	-0.000146981
154.001	-0.0001478
154.003	-0.000148619
154.004	-0.00014944
154.006	-0.000150261
154.007	-0.000151081
154.009	-0.0001519
154.01	-0.000152718
154.011	-0.000153536
154.013	-0.000154354
154.014	-0.000155171
154.016	-0.000155987
154.017	-0.000156802
154.019	-0.000157618
154.02	-0.000158435
154.022	-0.000159253
154.023	-0.000160069
154.025	-0.000160884
154.026	-0.000161698
154.028	-0.000162512
154.029	-0.000163327
154.031	-0.000164141
154.032	-0.000164954
154.033	-0.000165767
154.035	-0.000166581
154.036	-0.000167394
154.038	-0.000168206
154.039	-0.000169017
154.041	-0.000169827
154.042	-0.000170639
154.044	-0.000171451
154.045	-0.000172263
154.047	-0.000173072
154.048	-0.00017388
154.05	-0.000174688
154.051	-0.000175498
154.053	-0.000176308
154.054	-0.000177117
154.055	-0.000177924
154.057	-0.00017873
154.058	-0.000179536
154.06	-0.000180343
154.061	-0.000181152
154.063	-0.00018196
154.064	-0.000182766
154.066	-0.00018357
154.067	-0.000184373
154.069	-0.000185177
154.07	-0.000185982
154.072	-0.000186787
154.073	-0.000187591
154.075	-0.000188393
154.076	-0.000189195
154.077	-0.000189998
154.079	-0.000190801
154.08	-0.000191602
154.082	-0.000192402
154.083	-0.000193202
154.085	-0.000194003
154.086	-0.000194804
154.088	-0.000195603
154.089	-0.000196402
154.091	-0.0001972
154.092	-0.000197998
154.094	-0.000198797
154.095	-0.000199595
154.097	-0.000200392
154.098	-0.000201188
154.099	-0.000201984
154.101	-0.000202779
154.102	-0.000203576
154.104	-0.000204372
154.105	-0.000205167
154.107	-0.000205961
154.108	-0.000206754
154.11	-0.000207548
154.111	-0.000208341
154.113	-0.000209133
154.114	-0.000209925
154.116	-0.000210717
154.117	-0.000211508
154.119	-0.000212299
154.12	-0.00021309
154.122	-0.00021388
154.123	-0.000214669
154.124	-0.000215458
154.126	-0.000216246
154.127	-0.000217035
154.129	-0.000217824
154.13	-0.000218611
154.132	-0.000219398
154.133	-0.000220184
154.135	-0.000220969
154.136	-0.000221754
154.138	-0.000222539
154.139	-0.000223324
154.141	-0.000224108
154.142	-0.000224893
154.144	-0.000225678
154.145	-0.00022646
154.146	-0.000227242
154.148	-0.000228023
154.149	-0.000228805
154.151	-0.000229588
154.152	-0.000230369
154.154	-0.000231148
154.155	-0.000231926
154.157	-0.000232704
154.158	-0.000233483
154.16	-0.000234263
154.161	-0.000235043
154.163	-0.00023582
154.164	-0.000236596
154.166	-0.000237371
154.167	-0.000238146
154.168	-0.000238922
154.17	-0.000239697
154.171	-0.000240472
154.173	-0.000241245
154.174	-0.000242017
154.176	-0.000242789
154.177	-0.000243563
154.179	-0.000244337
154.18	-0.00024511
154.182	-0.00024588
154.183	-0.000246649
154.185	-0.000247418
154.186	-0.000248188
154.188	-0.000248959
154.189	-0.000249728
154.19	-0.000250496
154.192	-0.000251262
154.193	-0.000252027
154.195	-0.000252794
154.196	-0.000253561
154.198	-0.000254328
154.199	-0.000255094
154.201	-0.000255858
154.202	-0.00025662
154.204	-0.000257382
154.205	-0.000258145
154.207	-0.000258908
154.208	-0.00025967
154.21	-0.000260432
154.211	-0.000261193
154.212	-0.000261953
154.214	-0.000262712
154.215	-0.000263471
154.217	-0.00026423
154.218	-0.000264989
154.22	-0.000265747
154.221	-0.000266503
154.223	-0.00026726
154.224	-0.000268018
154.226	-0.000268774
154.227	-0.000269529
154.229	-0.000270281
154.23	-0.000271034
154.232	-0.000271787
154.233	-0.000272541
154.234	-0.000273294
154.236	-0.000274045
154.237	-0.000274795
154.239	-0.000275546
154.24	-0.000276298
154.242	-0.000277048
154.243	-0.000277797
154.245	-0.000278543
154.246	-0.00027929
154.248	-0.000280036
154.249	-0.000280784
154.251	-0.000281531
154.252	-0.000282277
154.254	-0.000283023
154.255	-0.000283767
154.256	-0.00028451
154.258	-0.000285253
154.259	-0.000285995
154.261	-0.000286738
154.262	-0.000287481
154.264	-0.000288222
154.265	-0.000288961
154.267	-0.0002897
154.268	-0.000290439
154.27	-0.000291179
154.271	-0.000291918
154.273	-0.000292655
154.274	-0.000293391
154.276	-0.000294127
154.277	-0.000294864
154.279	-0.0002956
154.28	-0.000296335
154.281	-0.000297068
154.283	-0.0002978
154.284	-0.000298533
154.286	-0.000299265
154.287	-0.000299996
154.289	-0.000300727
154.29	-0.000301458
154.292	-0.000302188
154.293	-0.000302917
154.295	-0.000303645
154.296	-0.000304374
154.298	-0.000305103
154.299	-0.00030583
154.301	-0.000306556
154.302	-0.00030728
154.303	-0.000308004
154.305	-0.000308728
154.306	-0.000309452
154.308	-0.000310175
154.309	-0.000310898
154.311	-0.000311619
154.312	-0.00031234
154.314	-0.000313061
154.315	-0.000313782
154.317	-0.000314501
154.318	-0.000315219
154.32	-0.000315937
154.321	-0.000316655
154.323	-0.000317373
154.324	-0.000318089
154.325	-0.000318804
154.327	-0.000319518
154.328	-0.000320232
154.33	-0.000320947
154.331	-0.000321662
154.333	-0.000322374
154.334	-0.000323084
154.336	-0.000323792
154.337	-0.000324502
154.339	-0.000325213
154.34	-0.000325924
154.342	-0.000326632
154.343	-0.000327339
154.345	-0.000328046
154.346	-0.000328753
154.347	-0.00032946
154.349	-0.000330165
154.35	-0.000330869
154.352	-0.000331571
154.353	-0.000332274
154.355	-0.000332978
154.356	-0.000333682
154.358	-0.000334383
154.359	-0.000335083
154.361	-0.000335783
154.362	-0.000336481
154.364	-0.000337179
154.365	-0.000337876
154.367	-0.000338575
154.368	-0.000339274
154.369	-0.00033997
154.371	-0.000340664
154.372	-0.000341356
154.374	-0.000342048
154.375	-0.000342741
154.377	-0.000343434
154.378	-0.000344128
154.38	-0.000344819
154.381	-0.000345509
154.383	-0.000346199
154.384	-0.000346889
154.386	-0.000347577
154.387	-0.000348265
154.389	-0.000348951
154.39	-0.000349637
154.391	-0.000350322
154.393	-0.000351007
154.394	-0.000351691
154.396	-0.000352376
154.397	-0.000353059
154.399	-0.00035374
154.4	-0.000354421
154.402	-0.000355101
154.403	-0.00035578
154.405	-0.00035646
154.406	-0.00035714
154.408	-0.000357818
154.409	-0.000358494
154.411	-0.00035917
154.412	-0.000359844
154.413	-0.00036052
154.415	-0.000361195
154.416	-0.00036187
154.418	-0.000362544
154.419	-0.000363215
154.421	-0.000363884
154.422	-0.000364553
154.424	-0.000365223
154.425	-0.000365895
154.427	-0.000366565
154.428	-0.000367232
154.43	-0.000367898
154.431	-0.000368564
154.433	-0.00036923
154.434	-0.000369895
154.436	-0.000370559
154.437	-0.000371221
154.438	-0.000371882
154.44	-0.000372544
154.441	-0.000373207
154.443	-0.000373868
154.444	-0.000374528
154.446	-0.000375185
154.447	-0.000375843
154.449	-0.0003765
154.45	-0.000377157
154.452	-0.000377814
154.453	-0.000378469
154.455	-0.000379122
154.456	-0.000379775
154.458	-0.000380428
154.459	-0.000381082
154.46	-0.000381734
154.462	-0.000382385
154.463	-0.000383034
154.465	-0.000383682
154.466	-0.000384329
154.468	-0.000384978
154.469	-0.000385626
154.471	-0.000386273
